[Header]\r\n2015-12-06 22:51:12,681 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage d2c203aa-34cb-45f1-9656-79db55a14fad from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:38:42,459 [11] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 1210c5f8-8380-462f-9e30-668ee22aa436 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,501 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage fc60a2b5-b4e7-4f78-a641-79912c902205 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:38:42,527 [11] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 8a9a514a-79a6-404b-9098-9cb4ea473e71 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,560 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 80caed79-9632-4ea9-ab2b-7a58720a4cb8 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,644 [11] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 8767d15b-c986-4a71-a631-1f46709fa06a from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,727 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 738f8522-1bac-4b88-9414-868fc5c47e93 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,764 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 8b49f1e4-5980-4127-840f-18b429eb685f from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:38:42,808 [11] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 0633e62f-777a-400c-b883-bfa8ba03afe2 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,871 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 282d2db3-546a-42e8-b08a-c189d8096a69 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,898 [10] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 6592f705-cc01-41b2-84f7-d99d1c7f626a from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
[Footer]\r\n[Header]\r\n2015-12-06 23:39:07,011 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage eef4a027-0c9f-4bc3-9de3-9e4c7eba30cc from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:39:08,054 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 22469e22-8059-47a2-b587-f86e2d953cec from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:39:08,568 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage cbe48153-4a84-4a07-93fa-839ba223f2ee from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:39:09,186 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 7f9f9402-dc4e-45b1-812d-d40d74f78a25 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:39:09,609 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 487e213d-77c4-4ebe-86c2-ca6e751502cc from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:39:09,931 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 0682f330-8762-42e1-b799-ef562ac276fc from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:39:10,665 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 87f933b4-59e3-475e-b9ea-a7981efd82a5 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:39:10,775 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage e3783f51-884d-465d-a75a-2f24e03f385a from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:39:11,282 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage bace6575-4e8d-48d2-bf91-075dbad228a1 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:39:11,695 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage a0330d82-6fc4-4026-a97c-2f9487c1f114 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:39:23,828 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 7ee0734d-473a-407e-b66d-9eb4bb1b78fa from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:39:23,894 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 4488d72b-8fc4-43b6-b4bc-ef690af69de1 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:39:23,948 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage ad721689-070c-479c-b361-13a93c23b298 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:39:23,995 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 9444b0a3-dd6c-45f2-bb0b-c74085d174cc from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:39:24,087 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage b825ffe5-09a2-4250-802a-9bf00769a253 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:39:24,150 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 9627c268-d3fc-469c-9453-44c1c43eb5a5 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:39:24,168 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage a43d5d5a-e972-4702-a183-3517f209597e from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:39:24,189 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 677fce9e-514a-4f85-ba7b-7e9e1ea6cf1f from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:39:24,290 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 09b25171-b1a3-4af1-9939-3f191533e738 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:39:24,340 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage c8074589-b63f-4e31-8a53-15bb41ab7570 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:39:24,430 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 2312a310-556f-41e8-a55a-9ca1669bb85c from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:39:24,431 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage ec096e93-4665-4419-8e6a-163a60712419 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:39:24,526 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage c5d8b1a4-ade4-4958-84b5-d6fec7681661 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:39:24,589 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 9701c79d-a26b-4157-a7b7-6c650999712a from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:39:24,652 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 25ac4f60-efcf-4c76-86a5-3425d9d3a440 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:39:24,681 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage d0cb21d3-957b-40ef-9557-5a06489cb826 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:39:24,701 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 00e7c79e-de10-46f1-9da7-a3726c4052fe from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
[Footer]\r\n[Header]\r\n2015-12-06 23:40:00,743 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage e7468aa0-42f6-49e0-9b1d-ab2e1a28d91a from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:40:01,582 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage de32fcb4-b2fa-4801-9c46-0a3b1d62d201 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:40:01,695 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 3e833d5d-6239-40d4-bcc3-eff1a6e2b84a from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:40:01,935 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage cb0b8a96-fa51-48d8-98ab-0ab000e2b1df from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:40:02,359 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage d1b28917-f29e-4dfa-849d-b321e8f94f9f from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:40:02,679 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 7cdcf0a9-144d-4c4e-8259-7d5f86fbd9b0 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:40:03,326 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage f18376bd-aaac-4808-97c0-3ea9a55e02c9 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:40:03,836 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 9bc06de3-0c78-46ad-aab9-d6ab53c7fb3e from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:40:04,245 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 8683b5e7-32da-4ccd-a61d-d072dc6353d7 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:40:04,754 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 29113676-ef41-446e-8cff-9adc17251f43 from bus SOLACE.MESSAGEBUS.ONE
[Header]\r\n2015-12-06 23:50:03,148 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 0d871394-7d2b-4acf-b17f-180b0b22ffbb from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:50:03,587 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage eca290be-fa9c-4c9f-a92d-189c0bc898c2 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:50:04,007 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 383509d2-f44a-439d-9cbf-45cf27a75e23 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:50:04,138 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 06d65f00-fe20-44ab-8af0-ea44017e56da from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:50:04,994 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 39ab4b27-4c8b-4572-9ef4-c9f725542d11 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:50:05,955 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage a8f2cf45-3d47-4aaf-bdd8-7accd3f6ab82 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:50:06,322 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage b88d9f13-77a6-4545-8907-67b367fe071b from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:50:06,780 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage e4627df2-fdac-4f24-a16c-ca78ea281fde from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:50:07,588 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage f01821fd-f4c0-43ab-89eb-17d23b3ba771 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:50:08,027 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 275ee532-4477-4e7b-b48d-d842af08e39e from bus SOLACE.MESSAGEBUS.ONE
[Header]\r\n2015-12-06 23:52:46,591 [11] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 6b8ac331-8aec-4824-be7a-74f632d61774 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:52:47,182 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage f2868226-cbf9-46f2-b6be-d2da215ad18e from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:52:47,820 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage aae45baf-b5e0-4701-a498-6749f56bd150 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:52:48,711 [11] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 443c3e8f-5cbf-4e3a-8e8b-3eed4e031d04 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:52:49,102 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 09f12d01-38be-4aaa-ad45-8882334ff995 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:52:49,570 [11] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 0c4b1bef-ecaf-4092-9ebe-0582ee9aff30 from bus SOLACE.MESSAGEBUS.ONE
